cycle,log_sum,profit_multiplier,timestamp,date
JPY → EUR → JPY,-1.7872661049800342e-05,1.0000178728207667,2026-06-01 05:54:00,2026-06-01
USD → JPY → USD,-3.1355727591275695e-05,1.0000313562191872,2026-06-01 05:55:00,2026-06-01
USD → AUD → CAD → HKD → USD,-4.414633561914197e-07,1.0000004414634536,2026-06-01 06:00:00,2026-06-01
CAD → HKD → USD → CAD,-3.178938433545664e-05,1.0000317898896234,2026-06-01 06:04:00,2026-06-01
GBP → EUR → GBP,-6.793769218285672e-05,1.00006794,2026-06-01 06:07:00,2026-06-01
USD → GBP → USD,-1.9018819141070065e-05,1.000019019,2026-06-01 06:13:00,2026-06-01
EUR → JPY → EUR,-2.351224231578186e-05,1.0000235125187307,2026-06-01 06:16:00,2026-06-01
USD → EUR → USD,-7.069575010509865e-06,1.0000070696,2026-06-01 06:22:00,2026-06-01
JPY → EUR → JPY,-2.086702492842818e-05,1.0000208672426463,2026-06-01 06:23:00,2026-06-01
CHF → EUR → JPY → USD → SGD → CHF,-2.4723400504841897e-05,1.0000247237061306,2026-06-01 06:25:00,2026-06-01
AUD → USD → HKD → AUD,-8.129540665424706e-06,1.0000081295737102,2026-06-01 06:26:00,2026-06-01
JPY → HKD → JPY,-1.665506374592951e-06,1.0000016655077615,2026-06-01 06:27:00,2026-06-01
CHF → HKD → USD → CHF,-4.983993675838905e-05,1.0000498411787886,2026-06-01 06:29:00,2026-06-01
EUR → USD → EUR,-4.632889268080254e-06,1.0000046328999999,2026-06-01 06:31:00,2026-06-01
EUR → CHF → HKD → USD → EUR,-2.0803535500879544e-05,1.0000208037518958,2026-06-01 06:32:00,2026-06-01
USD → AUD → CHF → HKD → USD,-7.063030224468969e-05,1.0000706327966231,2026-06-01 06:35:00,2026-06-01
USD → GBP → USD,-4.1675913156069555e-06,1.0000041676,2026-06-01 06:37:00,2026-06-01
JPY → USD → JPY,-5.018033557835366e-05,1.0000501815946325,2026-06-01 06:57:00,2026-06-01
JPY → USD → JPY,-1.8818511142271177e-05,1.0000188186882115,2026-06-01 07:00:00,2026-06-01
CAD → CHF → HKD → CAD,-6.625211915212148e-05,1.0000662543138723,2026-06-01 07:01:00,2026-06-01
HKD → CHF → HKD,-0.00014272464754672143,1.0001427348331937,2026-06-01 07:02:00,2026-06-01
USD → EUR → USD,-1.2243125052574522e-05,1.0000122432,2026-06-01 07:05:00,2026-06-01
HKD → CHF → HKD,-4.182666598095963e-05,1.0000418275407281,2026-06-01 07:06:00,2026-06-01
HKD → USD → CHF → HKD,-0.00023005355805574834,1.0002300800224049,2026-06-01 07:10:00,2026-06-01
GBP → USD → GBP,-9.879995119810303e-07,1.000000988,2026-06-01 07:12:00,2026-06-01
EUR → USD → EUR,-2.740662443498354e-05,1.000027407,2026-06-01 07:14:00,2026-06-01
HKD → USD → JPY → HKD,-1.4913042774011842e-06,1.0000014913053894,2026-06-01 07:16:00,2026-06-01
USD → GBP → USD,-2.3268729281100686e-05,1.0000232690000002,2026-06-01 07:21:00,2026-06-01
EUR → USD → EUR,-1.5322382611732133e-05,1.0000153225000001,2026-06-01 07:23:00,2026-06-01
CHF → HKD → USD → CHF,-0.00010991919338781964,1.0001099252347236,2026-06-01 07:26:00,2026-06-01
USD → CHF → HKD → USD,-1.6394460656599108e-05,1.0000163945950464,2026-06-01 07:27:00,2026-06-01
JPY → USD → JPY,-1.2542094401268855e-05,1.0000125421730537,2026-06-01 07:28:00,2026-06-01
USD → GBP → USD,-3.486119234169527e-05,1.0000348618000001,2026-06-01 07:30:00,2026-06-01
GBP → USD → GBP,-9.804251938194675e-06,1.0000098043,2026-06-01 07:32:00,2026-06-01
AUD → CHF → HKD → AUD,-8.664856928641829e-05,1.0000866523233822,2026-06-01 07:34:00,2026-06-01
USD → JPY → USD,-1.254248766890953e-05,1.0000125425663262,2026-06-01 07:40:00,2026-06-01
CAD → JPY → USD → CAD,-2.4018975110784435e-05,1.0000240192635688,2026-06-01 07:42:00,2026-06-01
USD → AUD → CAD → HKD → USD,-2.5182620225132e-05,1.00002518293731,2026-06-01 07:43:00,2026-06-01
CHF → HKD → CHF,-1.36264036458833e-05,1.0000136264964858,2026-06-01 07:44:00,2026-06-01
JPY → EUR → JPY,-6.384501286671451e-05,1.0000638470510028,2026-06-01 07:48:00,2026-06-01
HKD → USD → GBP → HKD,-7.184726708725497e-05,1.000071849848164,2026-06-01 07:53:00,2026-06-01
EUR → JPY → EUR,-4.054446386891897e-05,1.0000405452858068,2026-06-01 07:58:00,2026-06-01
USD → CNH → USD,-1.478198785220819e-05,1.0000147820971064,2026-06-01 08:00:00,2026-06-01
HKD → CHF → HKD,-7.641356889243056e-05,1.0000764164884834,2026-06-01 08:03:00,2026-06-01
CHF → HKD → CHF,-4.2254060605095844e-05,1.0000422549533206,2026-06-01 08:11:00,2026-06-01
CAD → JPY → USD → CAD,-1.696179572208134e-05,1.0000169619395742,2026-06-01 08:20:00,2026-06-01
CAD → HKD → USD → CAD,-1.040491419407319e-05,1.0000104049683254,2026-06-01 08:21:00,2026-06-01
HKD → CHF → HKD,-2.15179639737606e-05,1.0000215181954868,2026-06-01 08:25:00,2026-06-01
HKD → USD → CHF → HKD,-3.576331830010271e-05,1.0000357639578152,2026-06-01 08:26:00,2026-06-01
USD → GBP → USD,-3.9739210387024215e-05,1.0000397399999998,2026-06-01 08:28:00,2026-06-01
CHF → HKD → CHF,-0.0001358684380314834,1.0001358776685658,2026-06-01 08:29:00,2026-06-01
USD → JPY → USD,-4.390049638747229e-05,1.0000439014600284,2026-06-01 08:30:00,2026-06-01
CAD → HKD → USD → CAD,-1.4541176029780889e-05,1.0000145412817532,2026-06-01 08:36:00,2026-06-01
GBP → JPY → EUR → GBP,-5.5935861620864946e-05,1.0000559374260602,2026-06-01 08:37:00,2026-06-01
JPY → CHF → JPY,-3.3953889679416704e-05,1.0000339544661192,2026-06-01 08:40:00,2026-06-01
AUD → CHF → HKD → AUD,-9.324696070645011e-05,1.0000932513083394,2026-06-01 08:43:00,2026-06-01
JPY → USD → JPY,-6.2716961419795325e-06,1.0000062717158091,2026-06-01 08:45:00,2026-06-01
USD → JPY → USD,-1.8814498445429706e-05,1.0000188146754392,2026-06-01 08:46:00,2026-06-01
CHF → HKD → USD → CHF,-8.94014731515902e-05,1.0000894054695824,2026-06-01 08:49:00,2026-06-01
GBP → USD → GBP,-4.2909907936317104e-06,1.000004291,2026-06-01 08:50:00,2026-06-01
AUD → GBP → USD → AUD,-1.1911747008874762e-05,1.000011911817954,2026-06-01 08:51:00,2026-06-01
JPY → CHF → HKD → USD → JPY,-7.21591986438952e-05,1.0000721618021815,2026-06-01 08:53:00,2026-06-01
SGD → CHF → SGD,-3.059490439077939e-05,1.0000305953724196,2026-06-01 08:54:00,2026-06-01
EUR → JPY → EUR,-8.166437867274112e-06,1.0000081664712128,2026-06-01 08:54:00,2026-06-01
HKD → USD → JPY → EUR → AUD → HKD,-2.3891705611733816e-05,1.0000238919910207,2026-06-01 08:57:00,2026-06-01
EUR → GBP → USD → EUR,-8.161529103151155e-05,1.00008161862165,2026-06-01 08:58:00,2026-06-01
GBP → USD → GBP,-2.7374025327986384e-05,1.0000273744000001,2026-06-01 09:03:00,2026-06-01
CHF → HKD → CHF,-5.681994695194703e-06,1.0000056820108378,2026-06-01 09:04:00,2026-06-01
CHF → USD → CHF,-2.0386509531927777e-05,1.0000203867173383,2026-06-01 09:05:00,2026-06-01
USD → GBP → USD,-3.177909503920828e-05,1.0000317796,2026-06-01 09:07:00,2026-06-01
GBP → AUD → GBP,-2.797496087003637e-06,1.0000027975,2026-06-01 09:08:00,2026-06-01
EUR → GBP → EUR,-2.7209629814561875e-05,1.0000272099999998,2026-06-01 09:11:00,2026-06-01
EUR → JPY → EUR,-9.343269891104455e-07,1.0000009343274257,2026-06-01 09:12:00,2026-06-01
EUR → GBP → USD → EUR,-1.4489593305355708e-05,1.00001448969828,2026-06-01 09:13:00,2026-06-01
GBP → HKD → USD → GBP,-8.366903158002481e-05,1.000083672531931,2026-06-01 09:14:00,2026-06-01
CHF → USD → HKD → CHF,-6.3495834665139306e-06,1.000006349603625,2026-06-01 09:15:00,2026-06-01
GBP → USD → GBP,-3.7141310253063775e-05,1.000037142,2026-06-01 09:20:00,2026-06-01
USD → CHF → USD,-6.72631096003129e-05,1.000067265371814,2026-06-01 09:21:00,2026-06-01
EUR → GBP → EUR,-3.0277541630541194e-05,1.0000302779999999,2026-06-01 09:24:00,2026-06-01
GBP → USD → GBP,-5.6547401165563116e-05,1.000056549,2026-06-01 09:36:00,2026-06-01
USD → CHF → HKD → USD,-8.8352611601894e-06,1.0000088353001912,2026-06-01 09:39:00,2026-06-01
CAD → HKD → USD → CAD,-5.456336890419244e-06,1.0000054563517762,2026-06-01 09:43:00,2026-06-01
CHF → HKD → CHF,-1.1951171659418947e-05,1.000011951243075,2026-06-01 09:44:00,2026-06-01
HKD → CHF → HKD,-0.00011923259045376611,1.0001192396989416,2026-06-01 09:45:00,2026-06-01
SGD → CHF → SGD,-6.570400840177903e-05,1.0000657061669573,2026-06-01 09:52:00,2026-06-01
HKD → CHF → HKD,-3.469203049455416e-05,1.00003469263227,2026-06-01 10:00:00,2026-06-01
CAD → HKD → USD → CAD,-1.1032165581625897e-06,1.0000011032171667,2026-06-01 10:13:00,2026-06-01
HKD → CHF → HKD,-4.886795969349933e-05,1.0000488691537517,2026-06-01 10:14:00,2026-06-01
USD → AUD → HKD → USD,-1.0713984095578333e-05,1.0000107140414904,2026-06-01 10:15:00,2026-06-01
CAD → JPY → HKD → USD → AUD → CAD,-4.396804787785286e-06,1.0000043968144539,2026-06-01 10:23:00,2026-06-01
USD → CHF → HKD → USD,-0.00011478314600110728,1.0001147897338385,2026-06-01 10:37:00,2026-06-01
HKD → USD → CHF → HKD,-3.0607088404494e-05,1.0000306075568062,2026-06-01 10:40:00,2026-06-01
CHF → USD → CAD → HKD → AUD → CHF,-2.8531722108232627e-05,1.0000285321291418,2026-06-01 10:51:00,2026-06-01
USD → CAD → HKD → USD,-7.336814686509374e-06,1.000007336841601,2026-06-01 10:51:00,2026-06-01
CHF → USD → CHF,-3.929550393486081e-05,1.0000392962760132,2026-06-01 11:02:00,2026-06-01
USD → CAD → HKD → USD,-1.756445002742968e-05,1.0000175646042833,2026-06-01 11:03:00,2026-06-01
USD → JPY → USD,-1.881320058227942e-05,1.0000188133775516,2026-06-01 11:04:00,2026-06-01
CHF → JPY → CHF,-2.0512380537240915e-05,1.0000205125909176,2026-06-01 11:07:00,2026-06-01
HKD → CHF → HKD,-5.0800299939091076e-05,1.0000508015902962,2026-06-01 11:11:00,2026-06-01
GBP → USD → GBP,-5.0671316187189674e-05,1.0000506726,2026-06-01 11:14:00,2026-06-01
USD → GBP → CHF → USD,-8.379407179409659e-05,1.0000837975826153,2026-06-01 11:16:00,2026-06-01
EUR → GBP → USD → EUR,-3.157566748332452e-05,1.000031576166,2026-06-01 11:18:00,2026-06-01
EUR → GBP → CAD → CHF → JPY → HKD → USD → EUR,-2.5379556781696122e-05,1.0000253798788454,2026-06-01 11:23:00,2026-06-01
USD → EUR → USD,-7.671970570416464e-06,1.000007672,2026-06-01 11:23:00,2026-06-01
HKD → CHF → HKD,-2.4136827998511023e-06,1.0000024136857129,2026-06-01 11:24:00,2026-06-01
HKD → USD → SGD → HKD,-8.894375160048429e-05,1.0000889477072132,2026-06-01 11:28:00,2026-06-01
USD → GBP → USD,-2.5118684523151025e-05,1.000025119,2026-06-01 11:33:00,2026-06-01
JPY → USD → JPY,-1.8812374777077423e-05,1.0000188125517309,2026-06-01 11:36:00,2026-06-01
EUR → JPY → EUR,-2.7042523729647883e-05,1.000027042889382,2026-06-01 11:39:00,2026-06-01
HKD → CAD → HKD,-1.8988403101882767e-05,1.0000189885833828,2026-06-01 11:40:00,2026-06-01
EUR → CAD → EUR,-0.00011174710400468912,1.0001117533479449,2026-06-01 11:41:00,2026-06-01
CHF → HKD → CHF,-8.14769623702638e-05,1.0000814802817082,2026-06-01 11:44:00,2026-06-01
JPY → AUD → EUR → JPY,-1.8313632293154303e-05,1.0000183137999887,2026-06-01 11:46:00,2026-06-01
GBP → USD → GBP,-3.906723686553093e-05,1.000039068,2026-06-01 11:47:00,2026-06-01
CAD → JPY → HKD → USD → AUD → CAD,-1.9117050995881048e-05,1.0000191172337278,2026-06-01 11:49:00,2026-06-01
USD → AUD → USD,-4.440892098500626e-16,1.0000000000000004,2026-06-01 11:52:00,2026-06-01
JPY → EUR → JPY,-2.1246693981957776e-05,1.0000212469196945,2026-06-01 12:01:00,2026-06-01
CAD → AUD → USD → CAD,-1.5836693038843302e-05,1.00001583681844,2026-06-01 12:05:00,2026-06-01
GBP → HKD → USD → GBP,-4.759450881741678e-06,1.000004759462208,2026-06-01 12:07:00,2026-06-01
JPY → USD → JPY,-4.3890587041239826e-05,1.0000438915502472,2026-06-01 12:09:00,2026-06-01
HKD → USD → GBP → HKD,-5.389993232185475e-06,1.0000053900077581,2026-06-01 12:12:00,2026-06-01
USD → CHF → HKD → USD,-7.655600075159863e-05,1.000076558931237,2026-06-01 12:20:00,2026-06-01
USD → CAD → JPY → HKD → USD,-1.3778557012567028e-05,1.0000137786519374,2026-06-01 12:24:00,2026-06-01
USD → EUR → USD,-4.697988964491584e-06,1.0000046980000001,2026-06-01 12:24:00,2026-06-01
USD → GBP → USD,-3.0695528887347834e-05,1.0000306959999998,2026-06-01 12:27:00,2026-06-01
CNH → HKD → USD → CNH,-1.275982187354252e-05,1.0000127599032804,2026-06-01 12:31:00,2026-06-01
HKD → GBP → HKD,-1.8099983618569127e-06,1.0000018099999999,2026-06-01 12:32:00,2026-06-01
CHF → HKD → SGD → CHF,-9.631315948077646e-05,1.000096317797742,2026-06-01 12:36:00,2026-06-01
USD → EUR → USD,-4.279999083756092e-07,1.0000004279999999,2026-06-01 12:44:00,2026-06-01
CAD → HKD → USD → CAD,-1.7909503691737605e-06,1.000001790951973,2026-06-01 12:46:00,2026-06-01
CHF → EUR → CHF,-0.0003171634676153723,1.0003172137692657,2026-06-01 12:48:00,2026-06-01
USD → GBP → USD,-4.554896263025965e-05,1.00004555,2026-06-01 12:49:00,2026-06-01
USD → JPY → USD,-4.3893889663415564e-05,1.0000438948530144,2026-06-01 12:51:00,2026-06-01
GBP → HKD → USD → GBP,-3.5950335396717215e-05,1.0000359509816177,2026-06-01 12:52:00,2026-06-01
CHF → HKD → USD → CHF,-2.2908697898060826e-05,1.0000229089603043,2026-06-01 12:57:00,2026-06-01
JPY → USD → JPY,-6.269690743465617e-06,1.000006269710398,2026-06-01 13:00:00,2026-06-01
USD → JPY → USD,-6.269258366664587e-06,1.0000062692780185,2026-06-01 13:02:00,2026-06-01
AUD → HKD → USD → AUD,-4.046027677306885e-05,1.000040461095301,2026-06-01 13:03:00,2026-06-01
HKD → USD → JPY → EUR → GBP → SGD → CHF → HKD,-9.038450054887903e-05,1.000090388585351,2026-06-01 13:04:00,2026-06-01
AUD → CNH → USD → AUD,-2.239011913468536e-05,1.0000223903697953,2026-06-01 13:04:00,2026-06-01
USD → JPY → USD,-1.2534077007408939e-05,1.0000125341555592,2026-06-01 13:06:00,2026-06-01
CAD → JPY → USD → CAD,-6.203544588023746e-06,1.00000620356383,2026-06-01 13:09:00,2026-06-01
JPY → HKD → JPY,-3.2341972580951506e-05,1.0000323424955881,2026-06-01 13:10:00,2026-06-01
USD → JPY → USD,-6.892511288203451e-05,1.0000689274882721,2026-06-01 13:11:00,2026-06-01
SGD → USD → SGD,-0.00014853671815931446,1.0001485477502838,2026-06-01 13:13:00,2026-06-01
JPY → CHF → JPY,-2.2466429125955756e-06,1.0000022466454364,2026-06-01 13:14:00,2026-06-01
EUR → AUD → EUR,-4.002479899706257e-05,1.0000400256,2026-06-01 13:17:00,2026-06-01
HKD → USD → CNH → HKD,-2.1261115626725058e-05,1.000021261341646,2026-06-01 13:19:00,2026-06-01
USD → JPY → USD,-1.879104668756071e-05,1.0000187912232403,2026-06-01 13:20:00,2026-06-01
JPY → CHF → JPY,-0.00017975824038707344,1.0001797743978678,2026-06-01 13:21:00,2026-06-01
CHF → USD → CHF,-5.310101292774205e-05,1.0000531024228114,2026-06-01 13:23:00,2026-06-01
USD → CAD → HKD → USD,-4.971519475038821e-06,1.000004971531833,2026-06-01 13:24:00,2026-06-01
JPY → USD → JPY,-1.8788104616085377e-05,1.0000187882811136,2026-06-01 13:25:00,2026-06-01
JPY → USD → JPY,-3.131331159522688e-05,1.0000313138018622,2026-06-01 13:27:00,2026-06-01
USD → CHF → EUR → JPY → USD,-4.027424633049059e-05,1.000040275057349,2026-06-01 13:28:00,2026-06-01
EUR → JPY → USD → EUR,-8.050849738430732e-05,1.0000805117382803,2026-06-01 13:29:00,2026-06-01
JPY → USD → JPY,-3.130880183466189e-05,1.0000313092919604,2026-06-01 13:30:00,2026-06-01
USD → AUD → USD,-0.00011191315550823644,1.000111919418019,2026-06-01 13:32:00,2026-06-01
USD → GBP → CHF → JPY → USD,-5.24995924061078e-05,1.0000525009705339,2026-06-01 13:33:00,2026-06-01
AUD → CNH → USD → AUD,-1.2098901399915096e-05,1.000012098974592,2026-06-01 13:34:00,2026-06-01
GBP → EUR → GBP,-0.00014019817177701732,1.000140208,2026-06-01 13:35:00,2026-06-01
JPY → USD → JPY,-9.392287685638934e-05,1.0000939272877478,2026-06-01 13:36:00,2026-06-01
AUD → EUR → AUD,-2.6479049426764156e-05,1.0000264793999998,2026-06-01 13:37:00,2026-06-01
GBP → EUR → GBP,-1.315271350257885e-05,1.0000131527999998,2026-06-01 13:38:00,2026-06-01
JPY → USD → JPY,-2.5051825960353824e-05,1.00002505213976,2026-06-01 13:39:00,2026-06-01
USD → GBP → USD,-1.9995800082828197e-05,1.0000199960000002,2026-06-01 13:42:00,2026-06-01
USD → JPY → USD,-0.0001189697223438202,1.000118976799522,2026-06-01 13:43:00,2026-06-01
CAD → JPY → USD → CAD,-4.910786129774802e-05,1.0000491090671084,2026-06-01 13:46:00,2026-06-01
USD → CHF → HKD → USD,-0.00015234744070682926,1.0001523590461676,2026-06-01 13:47:00,2026-06-01
CAD → JPY → HKD → USD → AUD → CAD,-9.482415434001329e-05,1.0000948286502922,2026-06-01 13:49:00,2026-06-01
USD → EUR → GBP → HKD → USD,-1.8499367300695013e-05,1.0000184995384152,2026-06-01 13:50:00,2026-06-01
USD → AUD → USD,-1.4003738998458193e-05,1.0000140038370513,2026-06-01 13:51:00,2026-06-01
HKD → USD → AUD → HKD,-0.00011432117468640479,1.000114327709601,2026-06-01 13:52:00,2026-06-01
JPY → USD → JPY,-8.765503990826318e-05,1.0000876588817236,2026-06-01 13:53:00,2026-06-01
USD → AUD → CNH → USD,-3.507383467271641e-05,1.0000350744497668,2026-06-01 13:55:00,2026-06-01
EUR → USD → EUR,-5.466170602183573e-05,1.0000546632,2026-06-01 13:56:00,2026-06-01
USD → CHF → JPY → USD,-0.00013852576142367456,1.00013853535656,2026-06-01 13:57:00,2026-06-01
SGD → HKD → SGD,-4.506276246374341e-06,1.0000045062863996,2026-06-01 13:58:00,2026-06-01
AUD → CHF → USD → AUD,-8.050213899502001e-05,1.000080505379379,2026-06-01 14:01:00,2026-06-01
AUD → USD → AUD,-5.60404612275911e-05,1.0000560420315237,2026-06-01 14:02:00,2026-06-01
USD → AUD → CAD → JPY → HKD → USD,-5.896315735423943e-06,1.0000058963331186,2026-06-01 14:03:00,2026-06-01
USD → CAD → HKD → USD,-6.5811431454732e-05,1.0000658135970746,2026-06-01 14:04:00,2026-06-01
USD → CAD → HKD → USD,-6.421126589384318e-06,1.0000064211472048,2026-06-01 14:06:00,2026-06-01
EUR → CHF → EUR,-2.186102943711743e-05,1.000021861268391,2026-06-01 14:06:00,2026-06-01
HKD → USD → EUR → JPY → HKD,-1.2141628501910473e-05,1.0000121417022119,2026-06-01 14:11:00,2026-06-01
EUR → USD → EUR,-3.644493358934131e-06,1.0000036445,2026-06-01 14:11:00,2026-06-01
JPY → HKD → AUD → CHF → JPY,-1.2558182811095442e-05,1.0000125582616655,2026-06-01 14:12:00,2026-06-01
HKD → CHF → HKD,-3.7001747124065787e-06,1.000003700181558,2026-06-01 14:16:00,2026-06-01
USD → JPY → USD,-1.2523481514037371e-05,1.000012523559933,2026-06-01 14:17:00,2026-06-01
JPY → USD → JPY,-6.261074276725509e-05,1.0000626127028607,2026-06-01 14:18:00,2026-06-01
EUR → USD → EUR,-1.8260433277322852e-05,1.0000182606,2026-06-01 14:20:00,2026-06-01
