cycle,log_sum,profit_multiplier,timestamp,date
CHF → JPY → EUR → CHF,-2.5678892625877192e-05,1.0000256792223314,2025-01-03 02:02:00,2025-01-03
JPY → HKD → USD → JPY,-5.347054909954352e-07,1.000000534705634,2025-01-03 02:07:00,2025-01-03
CHF → AUD → CHF,-3.0163659051396507e-05,1.000030164113979,2025-01-03 02:08:00,2025-01-03
CAD → HKD → USD → CAD,-4.7643095471616714e-05,1.0000476442304218,2025-01-03 02:26:00,2025-01-03
AUD → HKD → USD → AUD,-0.00010023429886629742,1.0001002393224914,2025-01-03 02:30:00,2025-01-03
GBP → EUR → USD → GBP,-1.5821284285073844e-06,1.0000015821296802,2025-01-03 02:37:00,2025-01-03
JPY → EUR → JPY,-6.429876957092517e-06,1.0000064298976288,2025-01-03 02:50:00,2025-01-03
USD → GBP → USD,-3.4399408333690706e-05,1.0000344,2025-01-03 03:06:00,2025-01-03
EUR → AUD → EUR,-3.075152716691676e-05,1.000030752,2025-01-03 03:10:00,2025-01-03
USD → CHF → USD,-2.014755186841022e-05,1.0000201477548316,2025-01-03 03:11:00,2025-01-03
EUR → USD → EUR,-3.2223480818160954e-05,1.0000322240000001,2025-01-03 03:26:00,2025-01-03
USD → HKD → USD,-1.3786904960344515e-05,1.000013787,2025-01-03 03:43:00,2025-01-03
HKD → CHF → HKD,-7.466970845282361e-05,1.000074672496305,2025-01-03 03:44:00,2025-01-03
JPY → EUR → JPY,-3.4781360547242457e-06,1.0000034781421034,2025-01-03 03:54:00,2025-01-03
HKD → GBP → HKD,-1.4918488719040113e-05,1.0000149186000002,2025-01-03 04:07:00,2025-01-03
USD → CHF → USD,-8.121868194810311e-05,1.0000812219802746,2025-01-03 04:09:00,2025-01-03
EUR → JPY → EUR,-9.686782874851474e-05,1.000096872520588,2025-01-03 04:14:00,2025-01-03
JPY → HKD → USD → JPY,-6.888525022841208e-06,1.0000068885487488,2025-01-03 04:23:00,2025-01-03
USD → EUR → USD,-1.048899450045715e-06,1.0000010489000002,2025-01-03 04:24:00,2025-01-03
CAD → HKD → USD → CAD,-2.113163047956501e-05,1.000021131853754,2025-01-03 04:30:00,2025-01-03
HKD → USD → HKD,-1.4140189697808836e-05,1.0000141402896707,2025-01-03 04:38:00,2025-01-03
JPY → CAD → JPY,-1.4486333371976912e-05,1.0000144864382994,2025-01-03 04:38:00,2025-01-03
CHF → AUD → CHF,-4.5227374226852746e-05,1.000045228397,2025-01-03 04:39:00,2025-01-03
HKD → GBP → HKD,-1.7110253618835003e-05,1.0000171104,2025-01-03 04:40:00,2025-01-03
EUR → JPY → EUR,-7.993409576911858e-06,1.0000079934415242,2025-01-03 04:42:00,2025-01-03
JPY → CAD → JPY,-1.7337962177066402e-09,1.0000000017337962,2025-01-03 05:01:00,2025-01-03
JPY → EUR → JPY,-1.0693784021853503e-05,1.0000106938412006,2025-01-03 05:02:00,2025-01-03
CHF → HKD → CHF,-3.710232461751062e-05,1.0000371030129174,2025-01-03 05:07:00,2025-01-03
HKD → CHF → HKD,-1.2634674204647922e-05,1.0000126347540226,2025-01-03 05:12:00,2025-01-03
HKD → USD → JPY → HKD,-3.292017780953671e-05,1.0000329207196845,2025-01-03 05:19:00,2025-01-03
USD → AUD → CHF → SGD → USD,-6.103614894503728e-05,1.0000610380116888,2025-01-03 05:20:00,2025-01-03
CHF → HKD → CHF,-6.732104380891002e-05,1.0000673233099213,2025-01-03 05:29:00,2025-01-03
HKD → SGD → USD → HKD,-7.417743725757209e-06,1.0000074177712373,2025-01-03 05:38:00,2025-01-03
USD → GBP → USD,-4.473499937490688e-05,1.000044736,2025-01-03 05:40:00,2025-01-03
CHF → HKD → CHF,-6.370536137723093e-05,1.000063707390607,2025-01-03 05:48:00,2025-01-03
USD → CAD → CHF → HKD → USD,-6.93738901935137e-05,1.0000693762966175,2025-01-03 05:53:00,2025-01-03
HKD → CHF → HKD,-4.608582132137329e-05,1.0000460868832892,2025-01-03 05:56:00,2025-01-03
CHF → USD → CHF,-0.00018196915292870153,1.0001819857103194,2025-01-03 05:58:00,2025-01-03
HKD → CHF → HKD,-4.971647943108337e-06,1.0000049716603017,2025-01-03 05:59:00,2025-01-03
USD → GBP → USD,-2.2679742812670156e-05,1.00002268,2025-01-03 06:11:00,2025-01-03
EUR → JPY → EUR,-5.55967450566186e-05,1.0000555982905843,2025-01-03 06:20:00,2025-01-03
CHF → JPY → HKD → CHF,-1.82660374172805e-05,1.0000182662042423,2025-01-03 06:32:00,2025-01-03
HKD → CHF → HKD,-2.2063735198862844e-05,1.0000220639786048,2025-01-03 06:34:00,2025-01-03
AUD → CHF → EUR → AUD,-2.5417447201442345e-05,1.0000254177702275,2025-01-03 06:39:00,2025-01-03
CHF → HKD → USD → CHF,-4.203875967306869e-05,1.000042039643314,2025-01-03 06:52:00,2025-01-03
HKD → USD → JPY → HKD,-0.0001206092498255984,1.0001206165234136,2025-01-03 07:02:00,2025-01-03
HKD → CHF → USD → HKD,-4.916087140566239e-07,1.000000491608835,2025-01-03 07:09:00,2025-01-03
CAD → HKD → USD → CAD,-2.0407680041800713e-05,1.00002040788828,2025-01-03 07:12:00,2025-01-03
HKD → CHF → HKD,-8.804559287112212e-05,1.000088049468998,2025-01-03 07:14:00,2025-01-03
USD → CAD → JPY → HKD → USD,-7.286021281971422e-06,1.000007286047825,2025-01-03 07:17:00,2025-01-03
USD → AUD → CHF → HKD → USD,-1.8605524927051142e-05,1.000018605698011,2025-01-03 07:19:00,2025-01-03
HKD → CHF → HKD,-5.358756040196866e-05,1.000053588996241,2025-01-03 07:21:00,2025-01-03
CAD → SGD → USD → CAD,-7.178393499347735e-06,1.0000071784192641,2025-01-03 07:24:00,2025-01-03
JPY → EUR → USD → JPY,-5.344309327380212e-05,1.0000534445213813,2025-01-03 07:25:00,2025-01-03
SGD → EUR → GBP → JPY → CAD → SGD,-6.718832441438005e-06,1.0000067188550128,2025-01-03 07:26:00,2025-01-03
JPY → HKD → JPY,-2.391114187982879e-06,1.0000023911170468,2025-01-03 07:30:00,2025-01-03
HKD → CHF → HKD,-0.00010984001904068563,1.0001098460516764,2025-01-03 07:41:00,2025-01-03
HKD → CHF → HKD,-4.772448742240698e-05,1.0000477256262539,2025-01-03 07:42:00,2025-01-03
GBP → USD → JPY → EUR → GBP,-0.00013148605639679012,1.000131494701067,2025-01-03 07:47:00,2025-01-03
AUD → CHF → USD → AUD,-3.512160604376979e-05,1.0000351222228145,2025-01-03 07:50:00,2025-01-03
JPY → EUR → JPY,-1.9562737129774632e-05,1.0000195629284814,2025-01-03 07:54:00,2025-01-03
EUR → USD → JPY → EUR,-4.33804063591052e-05,1.0000433813473026,2025-01-03 07:58:00,2025-01-03
SGD → CHF → SGD,-4.642231208812353e-05,1.0000464233896202,2025-01-03 08:00:00,2025-01-03
HKD → CHF → HKD,-2.440832339711818e-05,1.0000244086212826,2025-01-03 08:01:00,2025-01-03
USD → EUR → GBP → USD,-5.106203919285485e-06,1.000005106216956,2025-01-03 08:02:00,2025-01-03
CHF → AUD → CHF,-6.0877528822445015e-06,1.0000060877714128,2025-01-03 08:04:00,2025-01-03
USD → GBP → USD,-4.1639991335551407e-07,1.0000004164,2025-01-03 08:05:00,2025-01-03
CHF → HKD → CHF,-1.129088922979804e-05,1.0000112909529721,2025-01-03 08:09:00,2025-01-03
USD → JPY → EUR → USD,-4.270724966113845e-05,1.0000427081616288,2025-01-03 08:14:00,2025-01-03
CAD → HKD → USD → CAD,-5.248069170349368e-07,1.0000005248070547,2025-01-03 08:18:00,2025-01-03
HKD → CHF → HKD,-2.3076285630807547e-05,1.0000230765518903,2025-01-03 08:23:00,2025-01-03
EUR → AUD → EUR,-4.855732107422739e-05,1.0000485585,2025-01-03 08:24:00,2025-01-03
JPY → CAD → JPY,-1.1561032213336375e-05,1.0000115610990423,2025-01-03 08:26:00,2025-01-03
AUD → GBP → USD → AUD,-2.7714035181480856e-05,1.000027714419219,2025-01-03 08:29:00,2025-01-03
JPY → AUD → USD → JPY,-3.491298308744284e-05,1.0000349135925528,2025-01-03 08:35:00,2025-01-03
JPY → CAD → JPY,-0.00014398454986075393,1.0001439949161335,2025-01-03 08:37:00,2025-01-03
JPY → CAD → JPY,-6.958957247071851e-05,1.0000695919938811,2025-01-03 08:38:00,2025-01-03
HKD → CHF → HKD,-6.66108329383519e-07,1.0000006661085512,2025-01-03 08:41:00,2025-01-03
HKD → CHF → HKD,-7.196233678286035e-06,1.0000071962595711,2025-01-03 08:44:00,2025-01-03
HKD → CHF → HKD,-0.0001389599230248173,1.0001389695784022,2025-01-03 08:45:00,2025-01-03
SGD → HKD → SGD,-4.086064715336235e-05,1.000040861481961,2025-01-03 08:46:00,2025-01-03
HKD → CHF → HKD,-0.00010820037529102322,1.0001082062291629,2025-01-03 08:48:00,2025-01-03
CAD → HKD → USD → CAD,-1.2563131064458055e-05,1.000012563209981,2025-01-03 08:52:00,2025-01-03
CAD → JPY → CAD,-3.148123897300792e-05,1.0000314817345124,2025-01-03 09:01:00,2025-01-03
CHF → HKD → USD → CHF,-9.701727306320185e-05,1.000097021979391,2025-01-03 09:03:00,2025-01-03
CAD → AUD → USD → CAD,-9.413743577713074e-08,1.0000000941374403,2025-01-03 09:04:00,2025-01-03
EUR → JPY → EUR,-1.8578792838397362e-05,1.0000185789654252,2025-01-03 09:06:00,2025-01-03
JPY → USD → JPY,-6.357663037803718e-06,1.0000063576832479,2025-01-03 09:07:00,2025-01-03
HKD → CHF → HKD,-6.108928332082542e-06,1.0000061089469916,2025-01-03 09:13:00,2025-01-03
CHF → JPY → EUR → USD → AUD → CHF,-3.6582971758451766e-05,1.0000365836409235,2025-01-03 09:14:00,2025-01-03
CNH → HKD → USD → CNH,-1.129804999391859e-05,1.0000112981138172,2025-01-03 09:14:00,2025-01-03
USD → EUR → USD,-1.4947988827423986e-06,1.0000014948,2025-01-03 09:15:00,2025-01-03
EUR → AUD → EUR,-5.199998647231752e-07,1.00000052,2025-01-03 09:16:00,2025-01-03
JPY → USD → JPY,-4.452402229304653e-05,1.000044525013502,2025-01-03 09:17:00,2025-01-03
JPY → EUR → JPY,-1.1212682787586914e-05,1.00001121274565,2025-01-03 09:18:00,2025-01-03
GBP → USD → GBP,-5.660683978225833e-06,1.0000056606999999,2025-01-03 09:24:00,2025-01-03
USD → GBP → USD,-5.005987469913764e-06,1.0000050059999999,2025-01-03 09:25:00,2025-01-03
JPY → USD → JPY,-6.362881484811567e-06,1.000006362901728,2025-01-03 09:27:00,2025-01-03
HKD → CHF → HKD,-2.8674221409286105e-05,1.0000286746325187,2025-01-03 09:32:00,2025-01-03
EUR → GBP → EUR,-1.5780375489077292e-05,1.0000157804999998,2025-01-03 09:32:00,2025-01-03
CHF → HKD → CHF,-2.286673689688712e-05,1.0000228669983426,2025-01-03 09:35:00,2025-01-03
HKD → CHF → HKD,-2.4722764202511627e-05,1.0000247230698125,2025-01-03 09:36:00,2025-01-03
USD → JPY → EUR → USD,-4.230481291022867e-05,1.0000423057077714,2025-01-03 09:38:00,2025-01-03
JPY → AUD → JPY,-3.200602537933861e-05,1.0000320065375776,2025-01-03 09:41:00,2025-01-03
HKD → CHF → HKD,-5.1139472857286705e-05,1.0000511407805024,2025-01-03 09:45:00,2025-01-03
HKD → SGD → HKD,-5.873388162558335e-05,1.0000587356064938,2025-01-03 09:48:00,2025-01-03
CHF → HKD → CHF,-1.1721850983192894e-05,1.0000117219196845,2025-01-03 09:50:00,2025-01-03
EUR → JPY → EUR,-5.936551961216452e-05,1.0000593672817795,2025-01-03 09:51:00,2025-01-03
EUR → AUD → EUR,-1.483998898765826e-06,1.000001484,2025-01-03 09:54:00,2025-01-03
CAD → HKD → USD → CAD,-1.9714282393223925e-06,1.0000019714301827,2025-01-03 09:54:00,2025-01-03
USD → CHF → HKD → USD,-0.00010814954139136412,1.000108155389764,2025-01-03 10:00:00,2025-01-03
EUR → AUD → EUR,-9.2374573346099e-06,1.0000092375,2025-01-03 10:01:00,2025-01-03
USD → JPY → USD,-1.908427296193338e-05,1.0000190844550678,2025-01-03 10:02:00,2025-01-03
CAD → HKD → USD → CAD,-1.1399341918183481e-05,1.0000113994068909,2025-01-03 10:03:00,2025-01-03
SGD → CHF → SGD,-7.340110598552663e-06,1.0000073401375373,2025-01-03 10:05:00,2025-01-03
HKD → CHF → USD → HKD,-4.945852422194585e-07,1.0000004945853644,2025-01-03 10:06:00,2025-01-03
EUR → GBP → EUR,-1.7326549894558507e-05,1.0000173267,2025-01-03 10:07:00,2025-01-03
USD → AUD → GBP → USD,-9.292821091855252e-06,1.0000092928642703,2025-01-03 10:08:00,2025-01-03
HKD → CHF → HKD,-7.356394254731669e-05,1.0000735666484404,2025-01-03 10:09:00,2025-01-03
USD → JPY → EUR → CNH → USD,-5.138204142163261e-07,1.0000005138205463,2025-01-03 10:10:00,2025-01-03
CHF → HKD → CHF,-5.223882669636026e-05,1.0000522401911676,2025-01-03 10:23:00,2025-01-03
JPY → USD → JPY,-3.816186992278148e-05,1.0000381625980963,2025-01-03 10:24:00,2025-01-03
SGD → CHF → SGD,-7.341029596208415e-06,1.0000073410565415,2025-01-03 10:25:00,2025-01-03
HKD → CHF → HKD,-1.4654288941429172e-05,1.000014654396316,2025-01-03 10:27:00,2025-01-03
JPY → USD → JPY,-8.26575023165077e-05,1.000082660918542,2025-01-03 10:36:00,2025-01-03
JPY → HKD → JPY,-4.206513307591919e-05,1.000042066017826,2025-01-03 10:40:00,2025-01-03
USD → AUD → CHF → GBP → USD,-6.920180039847457e-05,1.0000692041948982,2025-01-03 10:43:00,2025-01-03
SGD → CHF → USD → SGD,-3.42500077782637e-05,1.0000342505943165,2025-01-03 10:47:00,2025-01-03
CAD → CHF → USD → CAD,-6.050011782068876e-06,1.0000060500300834,2025-01-03 10:51:00,2025-01-03
USD → EUR → USD,-1.142113477864068e-05,1.0000114212,2025-01-03 10:57:00,2025-01-03
USD → EUR → USD,-3.688993195704454e-06,1.0000036890000001,2025-01-03 10:58:00,2025-01-03
CHF → USD → CHF,-1.7547090479921867e-05,1.000017547244431,2025-01-03 11:00:00,2025-01-03
USD → CHF → HKD → USD,-8.608586242248029e-05,1.0000860895679167,2025-01-03 11:03:00,2025-01-03
GBP → USD → GBP,-7.879168959112892e-06,1.0000078791999998,2025-01-03 11:05:00,2025-01-03
JPY → USD → JPY,-4.448667148260199e-05,1.0000444876610293,2025-01-03 11:06:00,2025-01-03
USD → AUD → JPY → CAD → USD,-5.4364858040167885e-05,1.0000543663358359,2025-01-03 11:09:00,2025-01-03
USD → EUR → USD,-1.8776823714230367e-05,1.000018777,2025-01-03 11:11:00,2025-01-03
AUD → HKD → USD → AUD,-4.892944091894336e-06,1.0000048929560623,2025-01-03 11:16:00,2025-01-03
USD → JPY → USD,-1.9066564546754705e-05,1.000019066746315,2025-01-03 11:18:00,2025-01-03
USD → GBP → USD,-8.546863475539235e-06,1.0000085469000002,2025-01-03 11:19:00,2025-01-03
CHF → HKD → USD → CHF,-4.541587785766854e-05,1.0000454169091744,2025-01-03 11:20:00,2025-01-03
CHF → USD → CHF,-7.959758082695667e-06,1.0000079597897618,2025-01-03 11:22:00,2025-01-03
USD → GBP → USD,-3.913992340426331e-06,1.000003914,2025-01-03 11:23:00,2025-01-03
USD → GBP → USD,-1.714498530230868e-06,1.0000017145,2025-01-03 11:28:00,2025-01-03
USD → CHF → HKD → USD,-7.516999821390036e-05,1.000075172823549,2025-01-03 11:29:00,2025-01-03
CHF → HKD → CHF,-0.0001338475873509104,1.0001338565453388,2025-01-03 11:30:00,2025-01-03
GBP → AUD → GBP,-3.3693943236601243e-06,1.0000033694000001,2025-01-03 11:31:00,2025-01-03
GBP → EUR → GBP,-1.0691994284384165e-06,1.0000010692,2025-01-03 11:35:00,2025-01-03
EUR → JPY → EUR,-5.72495360930958e-05,1.000057251174879,2025-01-03 11:36:00,2025-01-03
HKD → USD → JPY → HKD,-1.488186456244378e-05,1.0000148819752979,2025-01-03 11:44:00,2025-01-03
HKD → CHF → HKD,-2.225871907146626e-05,1.0000222589667986,2025-01-03 11:48:00,2025-01-03
HKD → CHF → USD → HKD,-7.637340785293656e-06,1.0000076373699498,2025-01-03 11:49:00,2025-01-03
EUR → USD → EUR,-1.8599982702545426e-06,1.00000186,2025-01-03 11:51:00,2025-01-03
USD → HKD → EUR → USD,-4.000162559247844e-06,1.00000400017056,2025-01-03 11:52:00,2025-01-03
HKD → CHF → JPY → HKD,-8.111992384929323e-06,1.0000081120252873,2025-01-03 11:55:00,2025-01-03
GBP → AUD → GBP,-1.9627980736292017e-06,1.0000019627999999,2025-01-03 12:02:00,2025-01-03
JPY → USD → JPY,-4.4517509685704226e-05,1.0000445185006048,2025-01-03 12:03:00,2025-01-03
USD → GBP → USD,-1.3915903173344901e-05,1.000013916,2025-01-03 12:09:00,2025-01-03
GBP → USD → GBP,-4.724288840463053e-06,1.0000047242999999,2025-01-03 12:10:00,2025-01-03
USD → AUD → CHF → HKD → USD,-2.7562934458214006e-05,1.0000275633143194,2025-01-03 12:22:00,2025-01-03
USD → AUD → CHF → HKD → USD,-4.8878007668340384e-05,1.0000488792022175,2025-01-03 12:23:00,2025-01-03
JPY → HKD → JPY,-2.7912427301046705e-05,1.0000279128168565,2025-01-03 12:25:00,2025-01-03
GBP → EUR → GBP,-4.637192480569374e-05,1.000046373,2025-01-03 12:30:00,2025-01-03
CHF → HKD → CHF,-7.991374950000463e-05,1.0000799169426888,2025-01-03 12:31:00,2025-01-03
AUD → CHF → EUR → AUD,-2.7070110941190828e-05,1.00002707047734,2025-01-03 12:37:00,2025-01-03
USD → AUD → CHF → USD,-5.165846013954756e-06,1.000005165859357,2025-01-03 12:40:00,2025-01-03
HKD → GBP → HKD,-1.1180737494953519e-05,1.0000111807999996,2025-01-03 12:41:00,2025-01-03
USD → EUR → USD,-9.646953468028796e-06,1.000009647,2025-01-03 12:44:00,2025-01-03
CNH → HKD → USD → CNH,-5.535345018937987e-06,1.000005535360339,2025-01-03 12:51:00,2025-01-03
AUD → CHF → EUR → AUD,-0.00010965308601405821,1.0001096590981335,2025-01-03 12:57:00,2025-01-03
HKD → CHF → HKD,-4.400520425029697e-05,1.0000440061724936,2025-01-03 12:58:00,2025-01-03
HKD → CHF → HKD,-0.00010326107508307203,1.0001032664066913,2025-01-03 13:04:00,2025-01-03
AUD → GBP → USD → AUD,-1.742296780413155e-05,1.0000174231195849,2025-01-03 13:05:00,2025-01-03
HKD → CHF → HKD,-0.00010767477305506645,1.0001076805701916,2025-01-03 13:06:00,2025-01-03
JPY → USD → JPY,-6.366324675433077e-06,1.0000063663449406,2025-01-03 13:09:00,2025-01-03
USD → JPY → HKD → USD,-2.2775508428107827e-05,1.000022775767792,2025-01-03 13:11:00,2025-01-03
GBP → EUR → GBP,-4.348090547029448e-06,1.0000043481,2025-01-03 13:11:00,2025-01-03
AUD → CHF → EUR → AUD,-0.00014517662872969017,1.0001451871673663,2025-01-03 13:14:00,2025-01-03
JPY → USD → JPY,-6.99845716045644e-05,1.0000699870205818,2025-01-03 13:19:00,2025-01-03
AUD → CHF → USD → AUD,-9.781540117090315e-06,1.0000097815879565,2025-01-03 13:20:00,2025-01-03
GBP → EUR → GBP,-5.007187463962337e-06,1.0000050072,2025-01-03 13:24:00,2025-01-03
HKD → CHF → HKD,-1.5209135459492984e-05,1.000015209251119,2025-01-03 13:25:00,2025-01-03
USD → HKD → USD,-1.2854213933266578e-05,1.000012854296549,2025-01-03 13:28:00,2025-01-03
HKD → CHF → HKD,-6.119903610901645e-05,1.0000612009088081,2025-01-03 13:29:00,2025-01-03
AUD → EUR → USD → AUD,-3.172130465078915e-06,1.0000031721354963,2025-01-03 13:34:00,2025-01-03
AUD → HKD → USD → AUD,-2.9131730824860647e-05,1.0000291321551578,2025-01-03 13:37:00,2025-01-03
HKD → CHF → HKD,-0.0001059213738190401,1.0001059269836858,2025-01-03 13:38:00,2025-01-03
CAD → AUD → CAD,-2.317229691600753e-06,1.0000023172323764,2025-01-03 13:40:00,2025-01-03
EUR → JPY → EUR,-5.8676142183244906e-05,1.0000586778636618,2025-01-03 13:41:00,2025-01-03
HKD → CHF → HKD,-0.0002002319589751167,1.000200252006732,2025-01-03 13:43:00,2025-01-03
HKD → CHF → HKD,-5.937987132753619e-05,1.000059381634347,2025-01-03 13:44:00,2025-01-03
GBP → EUR → GBP,-2.9770556852465324e-05,1.000029771,2025-01-03 13:45:00,2025-01-03
SGD → CHF → SGD,-7.338996120209718e-06,1.0000073390230506,2025-01-03 13:51:00,2025-01-03
GBP → EUR → GBP,-9.151058128986644e-06,1.0000091511,2025-01-03 13:53:00,2025-01-03
HKD → USD → HKD,-4.440892098500626e-16,1.0000000000000004,2025-01-03 13:56:00,2025-01-03
CAD → HKD → USD → CAD,-7.90562396424388e-06,1.0000079056552138,2025-01-03 13:58:00,2025-01-03
GBP → EUR → GBP,-5.7895524021800426e-05,1.0000578972,2025-01-03 13:59:00,2025-01-03
GBP → EUR → GBP,-3.5433937221884815e-06,1.0000035434,2025-01-03 14:03:00,2025-01-03
HKD → CHF → HKD,-1.850915839263223e-06,1.0000018509175521,2025-01-03 14:07:00,2025-01-03
JPY → USD → JPY,-3.43802089934897e-05,1.0000343807999996,2025-01-03 14:08:00,2025-01-03
USD → JPY → CHF → EUR → USD,-2.248508155340903e-05,1.0000224853343447,2025-01-03 14:12:00,2025-01-03
USD → JPY → USD,-8.904436323309284e-05,1.0000890483278,2025-01-03 14:15:00,2025-01-03
GBP → EUR → GBP,-1.9303981367568834e-06,1.0000019304,2025-01-03 14:16:00,2025-01-03
USD → CAD → JPY → EUR → USD,-3.0491238913084306e-06,1.0000030491285399,2025-01-03 14:17:00,2025-01-03
GBP → USD → GBP,-2.132517261690947e-05,1.0000213254,2025-01-03 14:18:00,2025-01-03
USD → JPY → HKD → USD,-3.0506731873991555e-05,1.000030507197209,2025-01-03 14:20:00,2025-01-03
GBP → EUR → GBP,-6.178580912480358e-06,1.0000061785999999,2025-01-03 14:24:00,2025-01-03
EUR → GBP → EUR,-1.1037939081720571e-05,1.000011038,2025-01-03 14:26:00,2025-01-03
GBP → HKD → GBP,-2.2695542454265194e-05,1.0000226958,2025-01-03 14:27:00,2025-01-03
CHF → USD → CHF,-4.755643742392068e-05,1.0000475575682493,2025-01-03 14:30:00,2025-01-03
HKD → AUD → HKD,-6.240464015472291e-05,1.000062406587365,2025-01-03 14:31:00,2025-01-03
USD → CAD → CHF → SGD → USD,-2.202469456058509e-05,1.000022024937106,2025-01-03 14:32:00,2025-01-03
USD → JPY → USD,-5.086922793129389e-05,1.0000508705217923,2025-01-03 14:37:00,2025-01-03
JPY → USD → JPY,-4.451213114720076e-05,1.0000445131218267,2025-01-03 14:38:00,2025-01-03
JPY → USD → JPY,-0.0001043507552704881,1.0001043562,2025-01-03 14:40:00,2025-01-03
CAD → HKD → USD → CAD,-2.2898990992836765e-06,1.0000022899017211,2025-01-03 14:43:00,2025-01-03
HKD → CHF → HKD,-6.51465475751678e-05,1.0000651486696577,2025-01-03 14:49:00,2025-01-03
USD → EUR → USD,-1.6948985637407765e-06,1.0000016949000001,2025-01-03 14:50:00,2025-01-03
EUR → AUD → EUR,-1.642386512767935e-05,1.000016424,2025-01-03 14:51:00,2025-01-03
CHF → AUD → CHF,-2.0268277677093494e-05,1.0000202684830801,2025-01-03 14:56:00,2025-01-03
HKD → CHF → HKD,-4.988142107364979e-06,1.000004988154548,2025-01-03 14:58:00,2025-01-03
JPY → HKD → USD → JPY,-8.076057585348906e-05,1.0000807638370766,2025-01-03 15:00:00,2025-01-03
JPY → HKD → JPY,-1.4965460657379026e-06,1.0000014965471855,2025-01-03 15:03:00,2025-01-03
GBP → USD → GBP,-2.1518976847378912e-06,1.0000021519,2025-01-03 15:04:00,2025-01-03
AUD → CNH → USD → AUD,-2.7054367230605614e-05,1.0000270547332033,2025-01-03 15:07:00,2025-01-03
GBP → JPY → EUR → GBP,-8.808042565394691e-05,1.0000880843048485,2025-01-03 15:08:00,2025-01-03
JPY → HKD → JPY,-2.919311020699311e-05,1.00002919353633,2025-01-03 15:09:00,2025-01-03
JPY → USD → JPY,-6.35634967673937e-05,1.0000635655169692,2025-01-03 15:10:00,2025-01-03
EUR → GBP → USD → EUR,-5.433660461628964e-06,1.000005433675224,2025-01-03 15:12:00,2025-01-03
USD → CAD → HKD → USD,-3.036311971882366e-05,1.000030363580683,2025-01-03 15:13:00,2025-01-03
AUD → CHF → AUD,-0.00014771032217497648,1.0001477212318817,2025-01-03 15:14:00,2025-01-03
USD → CAD → HKD → USD,-7.461272655978624e-05,1.0000746155101585,2025-01-03 15:15:00,2025-01-03
HKD → CHF → HKD,-2.4701161363438473e-05,1.0000247014664396,2025-01-03 15:17:00,2025-01-03
CHF → HKD → CHF,-0.0001548621954938767,1.0001548741872628,2025-01-03 15:18:00,2025-01-03
CHF → HKD → CHF,-7.345655061552492e-06,1.0000073456820409,2025-01-03 15:19:00,2025-01-03
AUD → GBP → USD → AUD,-3.4073371060205915e-06,1.000003407342911,2025-01-03 15:22:00,2025-01-03
JPY → EUR → JPY,-3.160404725477406e-06,1.0000031604097195,2025-01-03 15:24:00,2025-01-03
