cycle,log_sum,profit_multiplier,timestamp,date
JPY → HKD → JPY,-4.71683382867738e-05,1.0000471694507302,2025-01-05 22:56:00,2025-01-05
JPY → EUR → JPY,-5.149825740957681e-06,1.0000051498390012,2025-01-05 23:11:00,2025-01-05
CAD → JPY → CAD,-2.779972464672653e-06,1.0000027799763287,2025-01-05 23:31:00,2025-01-05
JPY → AUD → JPY,-0.00013263168826327387,1.0001326404842346,2025-01-05 23:36:00,2025-01-05
JPY → AUD → JPY,-4.395919757094191e-06,1.0000043959294191,2025-01-05 23:47:00,2025-01-05
JPY → EUR → JPY,-2.884765766086872e-05,1.0000288480737585,2025-01-05 23:52:00,2025-01-05
EUR → JPY → EUR,-2.3407223753935114e-05,1.0000234074977052,2025-01-05 23:53:00,2025-01-05
JPY → EUR → JPY,-9.812466557068689e-05,1.0000981294799531,2025-01-05 23:56:00,2025-01-05
AUD → JPY → AUD,-9.840141631567434e-05,1.000098406257894,2025-01-05 23:59:00,2025-01-05
