,ticker,participant_timestamp,ask_price,bid_price,open,high,low,close,volume
78,C:MXNGBP,1780358399999000000,0,0,0.042821,0.04290637664092,0.0427120239276275,0.042802,180580
79,C:GBPDKK,1780358399999000000,0,0,8.6276,8.6516,8.6257,8.6447,50654
80,C:NIOGBP,1780358399999000000,0,0,0.0203275460017092,0.020338280518378,0.0201373755216293,0.0201856981614923,241347
81,C:EURCAD,1780358399999000000,0,0,1.60699,1.61206,1.6063,1.61042,266138
82,C:DKKHUF,1780358399999000000,0,0,47.3364941910667,47.6962010679671,47.2243,47.3032850692823,189021
83,C:NZDPLN,1780358399999000000,0,0,2.17108,2.17165,2.15628,2.15988,42193
84,C:NOKDKK,1780358399999000000,0,0,0.6936,0.69443,0.68951,0.69231,34549
85,C:AUDUSD,1780358399999000000,0,0,0.71796,0.71902,0.7132,0.71641,206704
86,C:NZDAUD,1780358399999000000,0,0,0.83279,0.832848639477609,0.825276348632265,0.82827,34540
87,C:XAGUSD,1780358399999000000,0,0,75.5492,76.2807,73.7542,75.0212,167898
88,C:USDHKD,1780358399999000000,0,0,7.83576,7.8389,7.8273,7.8372,61808
89,C:GBPZAR,1780358399999000000,0,0,21.8389,21.9899,21.5592,21.93394,116562
90,C:ZARPKR,1780358399999000000,0,0,17.13099454523888,17.2236376985999,16.87725060510632,17.09273031016943,113369
91,C:CLPAUD,1780358399999000000,0,0,0.0015646114798626,0.0015742392479349,0.0015590072872805,0.001563928523592,204845
92,C:ZARHUF,1780358399999000000,0,0,18.63508100738737,18.83080662666748,18.5149,18.6595,139393
93,C:ZARTRY,1780358399999000000,0,0,2.82332557118237,2.83685793718313,2.6767872235013,2.81762783789071,270357
94,C:CADBMD,1780358399999000000,0,0,0.726525923671204,0.726536454558632,0.722619081944525,0.724216526274725,228719
95,C:HUFEUR,1780358399999000000,0,0,0.0028134301903566,0.0028282382621041,0.0027807825678302,0.0028076480332425,94012
96,C:CHFUSD,1780358399999000000,0,0,1.278804246396382,1.27891402913634,1.267574797990828,1.27157,268590
97,C:CHFGBP,1780358399999000000,0,0,0.95067,0.95083,0.94243,0.94468,49595
98,C:MXNSGD,1780358399999000000,0,0,0.0735415394892941,0.0737788194003487,0.073471,0.07365832102814,191894
99,C:ZARCZK,1780358399999000000,0,0,1.282355454295295,1.286718549981647,1.2686,1.279466732926266,120874
100,C:CADKYD,1780358399999000000,0,0,0.604036888426075,0.604045643852781,0.600786114604777,0.602114231169117,228612
101,C:PLNHUF,1780358399999000000,0,0,83.5921424720239,84.1719810738531,83.334,83.7016764068373,157857
102,C:KRWSEK,1780358399999000000,0,0,0.0061094793966882,0.0061722362109628,0.0060922792218482,0.0061564304879712,261577
103,C:CHFZAR,1780358399999000000,0,0,20.72418658015075,20.7927481813064,20.41530054644809,20.7237007486748,145469
104,C:USDNOK,1780358399999000000,0,0,9.24253,9.29407,9.11372,9.26865,205284
105,C:SEKCZK,1780358399999000000,0,0,2.249936302191668,2.25538770090716,2.225344768175019,2.239825432567287,269841
106,C:PENCAD,1780358399999000000,0,0,0.405833210766289,0.407854610986236,0.405595843364061,0.407075218512438,228825
107,C:DKKSEK,1780358399999000000,0,0,1.44075,1.45,1.43913,1.44925,51383
108,C:MXNHKD,1780358399999000000,0,0,0.451283387659668,0.452523188994928,0.449960958805799,0.45152,170932
109,C:XAUUSD,1780358399999000000,0,0,4538.92,4545.55,4447.04,4483.93,155064
110,C:NZDSGD,1780358399999000000,0,0,0.763562617926042,0.763802043226038,0.74932,0.75835,199351
111,C:SGDTWD,1780358399999000000,0,0,24.5992529307199,24.6386327545608,24.4167341408782,24.507274718398,38557
112,C:ZARHKD,1780358399999000000,0,0,0.48209,0.483935860058309,0.456362671704098,0.480807772961361,301874
113,C:CHFEUR,1780358399999000000,0,0,1.097827399576239,1.097887664134206,1.089894498212573,1.09282,263714
114,C:HKDZAR,1780358399999000000,0,0,2.067549509288468,2.090719088588395,2.048747692005662,2.079291197707655,132556
115,C:DKKNOK,1780358399999000000,0,0,1.44013768125,1.445784236374793,1.433617270174107,1.44340227625,101493
116,C:SEKCAD,1780358399999000000,0,0,0.1489004600139904,0.1495094581953704,0.1475941376579959,0.1485589700115585,287329
117,C:GBPCZK,1780358399999000000,0,0,27.9897,28.0848,27.9073,28.0669,48239
118,C:ZARCHF,1780358399999000000,0,0,0.0481251519218778,0.0485360399196725,0.047773,0.04823,295109
119,C:TWDZAR,1780358399999000000,0,0,0.515623383999567,0.522953853589723,0.512305258455648,0.519894987334544,114668
120,C:SGDNOK,1780358399999000000,0,0,7.2399365510381,7.26690697799537,7.2157,7.2518,178755
121,C:AUDTWD,1780358399999000000,0,0,22.5546909764055,22.5891836770634,22.33793822808072,22.44535353792858,38751
122,C:PLNDKK,1780358399999000000,0,0,1.7654,1.7676,1.760760224274407,1.762190521103513,22561
123,C:ILSSEK,1780358399999000000,0,0,3.29161082211873,3.30657396204349,3.2746979667216,3.30379789201354,278831
124,C:AUDCHF,1780358399999000000,0,0,0.56131,0.5639205,0.5608,0.563384824,347924
125,C:HUFUSD,1780358399999000000,0,0,0.0032772241572369,0.0032965587846016,0.0032354405176704,0.0032668529073195,103565
126,C:ZARBWP,1780358399999000000,0,0,0.823402292792199,0.827855191582607,0.813939567446582,0.824331512321745,113312
127,C:DKKGBP,1780358399999000000,0,0,0.1158399555174571,0.1158923128628878,0.115477,0.115662,73577
128,C:HKDTWD,1780358399999000000,0,0,4.00871598707278,4.01339713285022,3.98405154345151,3.99753743293333,33819
129,C:CADNOK,1780358399999000000,0,0,6.69713553252588,6.718043266032,6.67147203079407,6.6979,246827
130,C:USDJPY,1780358399999000000,0,0,159.361,159.761,159.356,159.635,195329
131,C:HUFZAR,1780358399999000000,0,0,0.053241915608348,0.0535599662997905,0.0526006873005726,0.0532478310918943,102639
